Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage_x,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate,State_of_Coverage_y
CA10000478703,0,126.08,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Ga.
CA10000478703,0,126.08,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Hawaii (c)
CA10000478703,0,126.08,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,La.
CA10000478703,0,126.08,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Mo.
CA10000478703,0,126.08,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,N.Y.
CA10000478703,0,126.08,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Wyo.
CA10000478703,0,2067.18,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Ala.
CA10000478703,0,2067.18,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Ga.
CA10000478703,0,2067.18,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Hawaii (c)
CA10000478703,0,2067.18,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,La.
CA10000478703,0,2067.18,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Mo.
CA10000478703,0,2067.18,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,N.Y.
CA10000478703,0,2067.18,0,AL,COMMERCIAL AUTOMOBILE,9/18/18,9/18/19,0.0015,N,FOUNDATION RISK PARTNERS CORP,0.04,WRITTEN,0,Wyo.
CA10000492003,0,472.24,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Ala.
CA10000492003,0,472.24,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Ga.
CA10000492003,0,472.24,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Hawaii (c)
CA10000492003,0,472.24,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,La.
CA10000492003,0,472.24,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Mo.
CA10000492003,0,472.24,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,N.Y.
CA10000492003,0,472.24,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Wyo.
CA10000492003,0,849.74,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Ala.
CA10000492003,0,849.74,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Ga.
CA10000492003,0,849.74,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Hawaii (c)
CA10000492003,0,849.74,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,La.
CA10000492003,0,849.74,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Mo.
CA10000492003,0,849.74,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,N.Y.
CA10000492003,0,849.74,0,AL,COMMERCIAL AUTOMOBILE,9/24/18,9/24/19,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0,Wyo.
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Ala.
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Ga.
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Hawaii (c)
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,La.
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Mo.
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,N.Y.
CA10000492004,648,12.39,635.61,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Wyo.
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Ala.
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Ga.
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Hawaii (c)
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,La.
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Mo.
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,N.Y.
CA10000492004,2808,53.7,2754.3,AL,COMMERCIAL AUTOMOBILE,9/24/19,9/24/20,0.0015,R,LASSITER-WARE INC/TAMPA,0.04,WRITTEN,0.8,Wyo.
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000499303,1641,15825.25,-14184.25,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,La.
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000499303,426,2334.54,-1908.54,NC,COMMERCIAL AUTOMOBILE,8/23/18,8/23/19,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ala.
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ga.
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Hawaii (c)
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,La.
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Mo.
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,N.Y.
CA10000499304,30779,3137.99,27641.01,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Wyo.
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ala.
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Ga.
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Hawaii (c)
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,La.
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Mo.
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,N.Y.
CA10000499304,5394,534.8,4859.2,NC,COMMERCIAL AUTOMOBILE,8/23/19,8/23/20,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8,Wyo.
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Ala.
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Ga.
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Hawaii (c)
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,La.
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Mo.
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,N.Y.
CA10000506103,81,8366.97,-8285.97,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Wyo.
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Ala.
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Ga.
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Hawaii (c)
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,La.
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Mo.
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,N.Y.
CA10000506103,43,1207.4,-1164.4,IN,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.6,Wyo.
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,La.
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000506104,1729,141.72,1587.28,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Ga.
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Hawaii (c)
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,La.
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Mo.
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,N.Y.
CA10000506104,12906,1057.87,11848.13,IN,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0,Wyo.
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Ala.
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Ga.
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,La.
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Mo.
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,N.Y.
CA10000510103,206,11850.1,-11644.1,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Wyo.
CA10000510103,0,14773.32,0,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Ala.
CA10000510103,0,14773.32,0,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Ga.
CA10000510103,0,14773.32,0,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Hawaii (c)
CA10000510103,0,14773.32,0,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,La.
CA10000510103,0,14773.32,0,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Mo.
CA10000510103,0,14773.32,0,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,N.Y.
CA10000510103,0,14773.32,0,TN,COMMERCIAL AUTOMOBILE,9/27/18,9/27/19,0.0015,N,SOUTHGROUP INS & FIN/CLARKSDALE/AG,0.04,WRITTEN,0,Wyo.
CA10000512903,-2770,34612.59,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ala.
CA10000512903,-2770,34612.59,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ga.
CA10000512903,-2770,34612.59,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Hawaii (c)
CA10000512903,-2770,34612.59,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,La.
CA10000512903,-2770,34612.59,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Mo.
CA10000512903,-2770,34612.59,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,N.Y.
CA10000512903,-2770,34612.59,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Wyo.
CA10000512903,-177,8814.65,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ala.
CA10000512903,-177,8814.65,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ga.
CA10000512903,-177,8814.65,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Hawaii (c)
CA10000512903,-177,8814.65,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,La.
CA10000512903,-177,8814.65,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Mo.
CA10000512903,-177,8814.65,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,N.Y.
CA10000512903,-177,8814.65,0,AL,COMMERCIAL AUTOMOBILE,9/1/18,9/1/19,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Wyo.
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ala.
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ga.
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Hawaii (c)
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,La.
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Mo.
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,N.Y.
CA10000512904,13801,1129.1,12671.9,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Wyo.
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ala.
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Ga.
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Hawaii (c)
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,La.
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Mo.
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,N.Y.
CA10000512904,42528,3484.28,39043.72,AL,COMMERCIAL AUTOMOBILE,9/1/19,9/1/20,0.0015,R,ARTHUR J GALLAGHER RISK MGT SVS INC,0.04,WRITTEN,0,Wyo.
CA10000536003,0,319.56,-319.56,AL,COMMERCIAL AUTOMOBILE,8/29/18,8/29/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ala.
CA10000536003,0,319.56,-319.56,AL,COMMERCIAL AUTOMOBILE,8/29/18,8/29/19,0.0015,R,ROSS & YERGER INSURANCE INC,0.04,WRITTEN,0,Ga.
