Policy_Number,Premium_Written,Premium_Earned,Premium_Unearned,State_of_Coverage,Line_of_Business,Effective_Date,Expiration_Date,Commission_Rate,New_or_Renewal,Agent_Name,State_Tax_Rate,Commission_Basis,Reinsurance_premium_rate
CA10000586804,9898,324.52,9573.48,NC,COMMERCIAL AUTOMOBILE,9/19/2019,9/19/2020,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.0
CA10000586804,923,30.26,892.74,NC,COMMERCIAL AUTOMOBILE,9/19/2019,9/19/2020,0.0015,R,BXS INSURANCE INC,0.04,WRITTEN,0.0
CA10000588003,0,867.62,0.0,MS,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BYRNE INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000588003,0,3222.9,-3222.9,MS,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BYRNE INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000588503,-1414,7193.99,0.0,IL,COMMERCIAL AUTOMOBILE,9/19/2018,9/19/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/GREENVILLE,0.026000000000000002,WRITTEN,0.0
CA10000588503,-668,2424.67,0.0,IL,COMMERCIAL AUTOMOBILE,9/19/2018,9/19/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/GREENVILLE,0.026000000000000002,WRITTEN,0.0
CA10000588603,0,363.5,-363.5,SC,COMMERCIAL AUTOMOBILE,10/15/2018,10/15/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000590303,0,4998.68,-4998.68,IL,COMMERCIAL AUTOMOBILE,9/9/2018,9/9/2019,0.0015,N,BALDWIN KRYSTYN SHERMAN PARTNRS LLC,0.026000000000000002,WRITTEN,0.0
CA10000590303,0,390.6,-390.6,IL,COMMERCIAL AUTOMOBILE,9/9/2018,9/9/2019,0.0015,N,BALDWIN KRYSTYN SHERMAN PARTNRS LLC,0.026000000000000002,WRITTEN,0.0
CA10000590303,0,24510.67,-24510.67,IL,COMMERCIAL AUTOMOBILE,9/9/2018,9/9/2019,0.0015,N,BALDWIN KRYSTYN SHERMAN PARTNRS LLC,0.026000000000000002,WRITTEN,0.0
CA10000593403,18,7830.99,-7812.99,KY,COMMERCIAL AUTOMOBILE,9/28/2018,9/28/2019,0.0015,N,RENASANT INSURANCE INC,0.013999999999999999,WRITTEN,0.8
CA10000593403,13,2416.37,-2403.37,KY,COMMERCIAL AUTOMOBILE,9/28/2018,9/28/2019,0.0015,N,RENASANT INSURANCE INC,0.013999999999999999,WRITTEN,0.8
CA10000598603,0,332.88,0.0,OH,COMMERCIAL AUTOMOBILE,9/8/2018,9/8/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.6
CA10000598604,486,30.54,455.46,OH,COMMERCIAL AUTOMOBILE,9/8/2019,9/8/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.025,WRITTEN,0.0
CA10000599003,-374,1074.98,0.0,AL,COMMERCIAL AUTOMOBILE,9/17/2018,9/17/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000599003,-104,203.96,0.0,AL,COMMERCIAL AUTOMOBILE,9/17/2018,9/17/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000599004,486,18.59,467.41,AL,COMMERCIAL AUTOMOBILE,9/17/2019,9/17/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000600904,8982,147.25,8834.75,GA,COMMERCIAL AUTOMOBILE,9/25/2019,9/25/2020,0.0015,N,BXS INSURANCE INC,0.036000000000000004,WRITTEN,0.0
CA10000600904,39781,652.15,39128.85,GA,COMMERCIAL AUTOMOBILE,9/25/2019,9/25/2020,0.0015,N,BXS INSURANCE INC,0.036000000000000004,WRITTEN,0.0
CA10000602403,-7,5802.79,0.0,NC,COMMERCIAL AUTOMOBILE,9/29/2018,9/29/2019,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000602403,-2,3789.77,0.0,NC,COMMERCIAL AUTOMOBILE,9/29/2018,9/29/2019,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000602404,4884,26.69,4857.31,NC,COMMERCIAL AUTOMOBILE,9/29/2019,9/29/2020,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000602404,7571,41.37,7529.63,NC,COMMERCIAL AUTOMOBILE,9/29/2019,9/29/2020,0.0015,R,BI-COUNTY INSURANCE AGENCY INC,0.04,WRITTEN,0.0
CA10000602803,-1839,13999.49,0.0,IN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ATKINSON & ASSOCIATES INSURANCE INC,0.04,WRITTEN,0.0
CA10000602803,-323,2985.16,0.0,IN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ATKINSON & ASSOCIATES INSURANCE INC,0.04,WRITTEN,0.0
CA10000602803,-24,221.33,0.0,IN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ATKINSON & ASSOCIATES INSURANCE INC,0.04,WRITTEN,0.0
CA10000604803,4617,15903.43,-11286.43,SC,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/GREENWOOD2,0.025,WRITTEN,0.8
CA10000604803,3487,21259.76,-17772.76,SC,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/GREENWOOD2,0.025,WRITTEN,0.8
CA10000605503,0,1770.61,-1770.61,FL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,RENASANT INSURANCE INC,0.006,WRITTEN,0.6
CA10000605503,0,224.31,0.0,FL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,RENASANT INSURANCE INC,0.006,WRITTEN,0.6
CA10000605504,273,0.75,272.25,FL,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,RENASANT INSURANCE INC,0.006,WRITTEN,0.0
CA10000605504,2590,7.08,2582.92,FL,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,RENASANT INSURANCE INC,0.006,WRITTEN,0.0
CA10000605803,523,8394.75,-7871.75,KY,COMMERCIAL AUTOMOBILE,9/27/2018,9/27/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000605803,17,608.06,-591.06,KY,COMMERCIAL AUTOMOBILE,9/27/2018,9/27/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.013999999999999999,WRITTEN,0.0
CA10000606803,59,12500.87,-12441.87,MO,COMMERCIAL AUTOMOBILE,9/14/2018,9/14/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.02,WRITTEN,0.0
CA10000606803,0,702.77,0.0,MO,COMMERCIAL AUTOMOBILE,9/14/2018,9/14/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.02,WRITTEN,0.0
CA10000606804,1022,47.47,974.53,MO,COMMERCIAL AUTOMOBILE,9/14/2019,9/14/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.02,WRITTEN,0.0
CA10000606804,18453,857.11,17595.89,MO,COMMERCIAL AUTOMOBILE,9/14/2019,9/14/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/HATTIESBG1,0.02,WRITTEN,0.0
CA10000606903,0,1345.1,-1345.1,MS,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000606903,0,554.43,-554.43,MS,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000606904,833,2.28,830.72,MS,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000606904,1861,5.08,1855.92,MS,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,INDIANOLA INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.0
CA10000607103,0,1645.3,0.0,SC,COMMERCIAL AUTOMOBILE,10/14/2018,10/14/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.0
CA10000607103,0,3950.54,0.0,SC,COMMERCIAL AUTOMOBILE,10/14/2018,10/14/2019,0.0015,N,BI-COUNTY INSURANCE AGENCY INC,0.025,WRITTEN,0.0
CA10000607403,-29,3824.62,0.0,IL,COMMERCIAL AUTOMOBILE,9/21/2018,9/21/2019,0.0015,R,LMS INC,0.026000000000000002,WRITTEN,0.0
CA10000607403,-655,9342.6,0.0,IL,COMMERCIAL AUTOMOBILE,9/21/2018,9/21/2019,0.0015,R,LMS INC,0.026000000000000002,WRITTEN,0.0
CA10000607404,12298,336.01,11961.99,IL,COMMERCIAL AUTOMOBILE,9/21/2019,9/21/2020,0.0015,R,LMS INC,0.026000000000000002,WRITTEN,0.0
CA10000607404,5581,152.49,5428.51,IL,COMMERCIAL AUTOMOBILE,9/21/2019,9/21/2020,0.0015,R,LMS INC,0.026000000000000002,WRITTEN,0.0
CA10000610304,0,31280.94,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0.0
CA10000610304,0,151061.18,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0.0
CA10000610304,0,2180.26,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,INSURANCE OFFICE OF AMERICA INC,0.04,WRITTEN,0.0
CA10000610503,0,1073.3,0.0,PA,COMMERCIAL AUTOMOBILE,10/18/2018,10/18/2019,0.0015,N,HUB INTERNATIONAL MIDWEST LIMITED,0.039,WRITTEN,0.8
CA10000610503,0,228.12,0.0,PA,COMMERCIAL AUTOMOBILE,10/18/2018,10/18/2019,0.0015,N,HUB INTERNATIONAL MIDWEST LIMITED,0.039,WRITTEN,0.8
CA10000614002,-613,45882.84,0.0,NC,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6
CA10000614002,-232,11838.53,0.0,NC,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/LAUREL,0.04,WRITTEN,0.6
CA10000616403,0,1226.28,-1226.28,NC,COMMERCIAL AUTOMOBILE,9/24/2018,9/24/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000616403,0,4905.18,-4905.18,NC,COMMERCIAL AUTOMOBILE,9/24/2018,9/24/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000616404,1838,35.15,1802.85,NC,COMMERCIAL AUTOMOBILE,9/24/2019,9/24/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000616404,7452,142.52,7309.48,NC,COMMERCIAL AUTOMOBILE,9/24/2019,9/24/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000618403,1,123.37,-122.37,IL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,N,ALAN WILLIAMS & ASSOC INS AGY INC,0.026000000000000002,WRITTEN,0.0
CA10000618403,97,7756.0,-7659.0,IL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,N,ALAN WILLIAMS & ASSOC INS AGY INC,0.026000000000000002,WRITTEN,0.0
CA10000618403,399,1961.7,-1562.7,IL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,N,ALAN WILLIAMS & ASSOC INS AGY INC,0.026000000000000002,WRITTEN,0.0
CA10000618902,225,1830.09,-1605.09,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0.0
CA10000618902,26,690.18,-664.18,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS/AG,0.04,WRITTEN,0.0
CA10000620903,-162,1791.67,0.0,GA,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.036000000000000004,WRITTEN,0.0
CA10000620903,-783,3801.3,0.0,GA,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.036000000000000004,WRITTEN,0.0
CA10000621503,100,9596.54,-9496.54,IN,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000621503,390,31431.95,-31041.95,IN,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.0
CA10000621504,45723,124.93,45598.07,IN,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000621504,14608,39.91,14568.09,IN,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000621703,0,50607.47,-50607.47,MS,COMMERCIAL AUTOMOBILE,11/4/2018,11/4/2019,0.0015,N,BEN BROWN INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.6
CA10000621703,0,425.58,0.0,MS,COMMERCIAL AUTOMOBILE,11/4/2018,11/4/2019,0.0015,N,BEN BROWN INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.6
CA10000621703,0,4999.27,0.0,MS,COMMERCIAL AUTOMOBILE,11/4/2018,11/4/2019,0.0015,N,BEN BROWN INSURANCE AGENCY INC,0.028999999999999998,WRITTEN,0.6
CA10000623403,0,10103.99,0.0,AL,COMMERCIAL AUTOMOBILE,10/22/2018,10/22/2019,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0.0
CA10000623403,0,736.73,0.0,AL,COMMERCIAL AUTOMOBILE,10/22/2018,10/22/2019,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0.0
CA10000623403,0,141.36,0.0,AL,COMMERCIAL AUTOMOBILE,10/22/2018,10/22/2019,0.0015,N,ROGER BOUCHARD INSURANCE INC/CLRWTR,0.04,WRITTEN,0.0
CA10000623703,-2085,93744.13,0.0,MO,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ROSS & YERGER INSURANCE INC,0.02,WRITTEN,0.0
CA10000623703,-1442,57484.59,0.0,MO,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ROSS & YERGER INSURANCE INC,0.02,WRITTEN,0.0
CA10000625603,-37089,3994.31,0.0,TN,COMMERCIAL AUTOMOBILE,11/1/2018,12/31/2018,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0.0
CA10000625603,-499,53.2,0.0,TN,COMMERCIAL AUTOMOBILE,11/1/2018,12/31/2018,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0.0
CA10000625603,-12571,1349.7,0.0,TN,COMMERCIAL AUTOMOBILE,11/1/2018,12/31/2018,0.0015,N,BROWN & BROWN OF FL INC/HOMESTD/AG,0.04,WRITTEN,0.0
CA10000626403,0,1034.41,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/CLINTON,0.04,WRITTEN,0.0
CA10000626403,0,2492.15,0.0,AL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/CLINTON,0.04,WRITTEN,0.0
CA10000626702,0,404.99,0.0,KY,COMMERCIAL AUTOMOBILE,3/30/2018,3/30/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.013999999999999999,WRITTEN,0.0
CA10000626702,0,208.9,0.0,KY,COMMERCIAL AUTOMOBILE,3/30/2018,3/30/2019,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.013999999999999999,WRITTEN,0.0
CA10000626703,496,367.09,128.91,KY,COMMERCIAL AUTOMOBILE,3/30/2019,3/30/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.013999999999999999,WRITTEN,0.0
CA10000626703,1174,756.29,417.71,KY,COMMERCIAL AUTOMOBILE,3/30/2019,3/30/2020,0.0015,R,SOUTHGROUP INS & FIN SVS/LAUREL,0.013999999999999999,WRITTEN,0.0
CA10000627902,0,6045.04,0.0,AL,COMMERCIAL AUTOMOBILE,7/21/2018,7/21/2019,0.0015,R,BROWN & BROWN OF FL INC/NAPLES,0.04,WRITTEN,0.0
CA10000627902,0,1629.42,0.0,AL,COMMERCIAL AUTOMOBILE,7/21/2018,7/21/2019,0.0015,R,BROWN & BROWN OF FL INC/NAPLES,0.04,WRITTEN,0.0
CA10000627902,0,74.44,-74.44,AL,COMMERCIAL AUTOMOBILE,7/21/2018,7/21/2019,0.0015,R,BROWN & BROWN OF FL INC/NAPLES,0.04,WRITTEN,0.0
CA10000627903,171,33.64,137.36,AL,COMMERCIAL AUTOMOBILE,7/21/2019,7/21/2020,0.0015,R,BROWN & BROWN OF FL INC/FT MYERS,0.04,WRITTEN,0.8
CA10000627903,3106,611.02,2494.98,AL,COMMERCIAL AUTOMOBILE,7/21/2019,7/21/2020,0.0015,R,BROWN & BROWN OF FL INC/FT MYERS,0.04,WRITTEN,0.8
CA10000627903,12945,2546.56,10398.44,AL,COMMERCIAL AUTOMOBILE,7/21/2019,7/21/2020,0.0015,R,BROWN & BROWN OF FL INC/FT MYERS,0.04,WRITTEN,0.8
CA10000628003,0,4780.56,-4780.56,OH,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,M E WILSON COMPANY LLC,0.025,WRITTEN,0.6
CA10000628003,0,279.92,0.0,OH,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,M E WILSON COMPANY LLC,0.025,WRITTEN,0.6
CA10000628003,0,15229.06,0.0,OH,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,M E WILSON COMPANY LLC,0.025,WRITTEN,0.6
CA10000628703,0,4937.93,-4937.93,KY,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS INC,0.013999999999999999,WRITTEN,0.0
CA10000629903,0,1362.76,0.0,MO,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS INC,0.02,WRITTEN,0.0
CA10000629903,0,3289.46,-3289.46,MO,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,ARTHUR J GALLAGHER RISK MGT SVS INC,0.02,WRITTEN,0.0
CA10000630903,10,12027.93,-12017.93,OH,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.025,WRITTEN,0.0
CA10000630903,700,5552.03,-4852.03,OH,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.025,WRITTEN,0.0
CA10000630904,17727,48.43,17678.57,OH,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.025,WRITTEN,0.0
CA10000630904,7943,21.7,7921.3,OH,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,GCM INSURANCE AGENCY LLC/WEST POINT,0.025,WRITTEN,0.0
CA10000634403,0,1476.25,0.0,FL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,MCGRIFF INS SVCS INC/RIDGELAND,0.006,WRITTEN,0.0
CA10000634403,0,3041.93,0.0,FL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,MCGRIFF INS SVCS INC/RIDGELAND,0.006,WRITTEN,0.0
CA10000634404,1998,5.46,1992.54,FL,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,MCGRIFF INS SVCS INC/RIDGELAND,0.006,WRITTEN,0.0
CA10000634404,4138,11.31,4126.69,FL,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,MCGRIFF INS SVCS INC/RIDGELAND,0.006,WRITTEN,0.0
CA10000635802,1088,34246.27,-33158.27,PA,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.001,N,FISHER BROWN BOTTRELL INSURANCE INC,0.039,WRITTEN,0.0
CA10000635802,843,12661.09,-11818.09,PA,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.001,N,FISHER BROWN BOTTRELL INSURANCE INC,0.039,WRITTEN,0.0
CA10000636503,0,153.33,0.0,SC,COMMERCIAL AUTOMOBILE,11/1/2018,11/1/2019,0.0015,N,GEORGE H ODIORNE INS AGCY INC/AG,0.025,WRITTEN,0.8
CA10000636503,0,6113.7,0.0,SC,COMMERCIAL AUTOMOBILE,11/1/2018,11/1/2019,0.0015,N,GEORGE H ODIORNE INS AGCY INC/AG,0.025,WRITTEN,0.8
CA10000636503,0,1228.87,0.0,SC,COMMERCIAL AUTOMOBILE,11/1/2018,11/1/2019,0.0015,N,GEORGE H ODIORNE INS AGCY INC/AG,0.025,WRITTEN,0.8
CA10000637803,16,4017.66,-4001.66,KY,COMMERCIAL AUTOMOBILE,11/1/2018,11/1/2019,0.0015,N,EWING BLACKWELDER & DUCE INS INC/AG,0.013999999999999999,WRITTEN,0.6
CA10000637803,0,219.9,0.0,KY,COMMERCIAL AUTOMOBILE,11/1/2018,11/1/2019,0.0015,N,EWING BLACKWELDER & DUCE INS INC/AG,0.013999999999999999,WRITTEN,0.6
CA10000637803,-172,15722.49,0.0,KY,COMMERCIAL AUTOMOBILE,11/1/2018,11/1/2019,0.0015,N,EWING BLACKWELDER & DUCE INS INC/AG,0.013999999999999999,WRITTEN,0.6
CA10000639003,0,4574.43,0.0,GA,COMMERCIAL AUTOMOBILE,10/7/2018,10/7/2019,0.0015,N,FRANK H FURMAN INC,0.036000000000000004,WRITTEN,0.0
CA10000639003,0,2481.68,-2481.68,GA,COMMERCIAL AUTOMOBILE,10/7/2018,10/7/2019,0.0015,N,FRANK H FURMAN INC,0.036000000000000004,WRITTEN,0.0
CA10000639003,0,59.09,0.0,GA,COMMERCIAL AUTOMOBILE,10/7/2018,10/7/2019,0.0015,N,FRANK H FURMAN INC,0.036000000000000004,WRITTEN,0.0
CA10000640102,2557,32403.4,-29846.4,NC,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BXS INSURANCE INC,0.04,WRITTEN,0.0
CA10000640102,1388,11809.78,-10421.78,NC,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,BXS INSURANCE INC,0.04,WRITTEN,0.0
CA10000640203,0,5639.51,-5639.51,IL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.026000000000000002,WRITTEN,0.0
CA10000640203,0,605.09,0.0,IL,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,FISHER BROWN BOTTRELL INSURANCE INC,0.026000000000000002,WRITTEN,0.0
CA10000640803,0,3128.63,0.0,FL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.006,WRITTEN,0.0
CA10000640803,0,16281.92,-16281.92,FL,COMMERCIAL AUTOMOBILE,9/30/2018,9/30/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.006,WRITTEN,0.0
CA10000640804,5960,16.28,5943.72,FL,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.006,WRITTEN,0.0
CA10000640804,20706,56.57,20649.43,FL,COMMERCIAL AUTOMOBILE,9/30/2019,9/30/2020,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.006,WRITTEN,0.0
CA10000641403,-2,641.44,0.0,TN,COMMERCIAL AUTOMOBILE,10/8/2018,10/8/2019,0.0015,N,ACRISURE LLC,0.04,WRITTEN,0.0
CA10000641403,-414,48663.24,0.0,TN,COMMERCIAL AUTOMOBILE,10/8/2018,10/8/2019,0.0015,N,ACRISURE LLC,0.04,WRITTEN,0.0
CA10000641403,67,9301.35,-9234.35,TN,COMMERCIAL AUTOMOBILE,10/8/2018,10/8/2019,0.0015,N,ACRISURE LLC,0.04,WRITTEN,0.0
CA10000645603,-17,1158.11,0.0,AL,COMMERCIAL AUTOMOBILE,10/23/2018,10/23/2019,0.0015,N,ASSUREDPARTNERS OF FLORIDA LLC,0.04,WRITTEN,0.0
CA10000645603,-2435,84979.22,0.0,AL,COMMERCIAL AUTOMOBILE,10/23/2018,10/23/2019,0.0015,N,ASSUREDPARTNERS OF FLORIDA LLC,0.04,WRITTEN,0.0
CA10000645603,336,15934.19,-15598.19,AL,COMMERCIAL AUTOMOBILE,10/23/2018,10/23/2019,0.0015,N,ASSUREDPARTNERS OF FLORIDA LLC,0.04,WRITTEN,0.0
CA10000646003,0,14816.79,0.0,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/CLEVELAND,0.04,WRITTEN,0.0
CA10000646003,0,8650.73,0.0,TN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,SOUTHGROUP INS & FIN SVS/CLEVELAND,0.04,WRITTEN,0.0
CA10000647603,35,35.0,0.0,AL,COMMERCIAL AUTOMOBILE,10/4/2018,4/22/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000647603,-190,177.5,0.0,AL,COMMERCIAL AUTOMOBILE,10/4/2018,4/22/2019,0.0015,R,FISHER BROWN BOTTRELL INSURANCE INC,0.04,WRITTEN,0.8
CA10000648803,0,363.5,-363.5,MS,COMMERCIAL AUTOMOBILE,11/7/2018,11/7/2019,0.0015,N,BUTLER BUCKLEY DEETS INC,0.028999999999999998,WRITTEN,0.6
CA10000649003,243,4453.79,-4210.79,IN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,WRC INC/CLARK INS AGY/GREENWOOD,0.04,WRITTEN,0.0
CA10000649003,346,4758.18,-4412.18,IN,COMMERCIAL AUTOMOBILE,10/1/2018,10/1/2019,0.0015,N,WRC INC/CLARK INS AGY/GREENWOOD,0.04,WRITTEN,0.0
